tag_id_long,species,predicted_label,confidence
989.001042048186,co,coho,0.6104907393455505
989.001006677036,co,chinook,0.5955658555030823
989.001044929723,ck,chinook,0.6696099638938904
989.001038859067,co,coho,0.44817599654197693
989.001038869983,co,chinook,0.4336533546447754
989.001038854775,ck,chinook,0.5447295904159546
989.001038855241,stl,coho,0.6115114092826843
989.001042043865,rbt,chinook,0.46976885199546814
989.001038888505,ck,chinook,0.9020023345947266
989.001038894061,ck,coho,0.48704686760902405
989.001038892555,ck,chinook,0.668570876121521
989.001038870059,co,coho,0.42333003878593445
989.001042812841,co,chinook,0.7489321827888489
989.001042813034,co,chinook,0.5552687048912048
989.001038892725,ck,chinook,0.6412357091903687
989.001042043059,ck,chinook,0.6158585548400879
989.001038857073,co,chinook,0.39946308732032776
989.001044932067,ck,chinook,0.6046560406684875
989.001038858735,ck,chinook,0.5992339253425598
989.001038884562,co,chinook,0.6123527884483337
989.001041918477,ck,chinook,0.7158635258674622
989.001042812378,co,chinook,0.5055606365203857
989.001042047370,ck,chinook,0.6972625851631165
989.001038893913,ck,chinook,0.5917611718177795
989.001038856390,ck,chinook,0.6045040488243103
989.001044923644,ck,chinook,0.6633650660514832
989.001041918440,ck,chinook,0.673487663269043
989.001038856831,ck,chinook,0.5496788620948792
989.001038745358,rbt,chinook,0.45996612310409546
989.001038745358,rbt,chinook,0.5064991116523743
989.001040934233,co,chinook,0.6183586120605469
989.001042810913,co,chinook,0.5214064121246338
989.001038858771,ck,chinook,0.5245943665504456
989.001038893047,ck,chinook,0.5491689443588257
989.001038894186,ck,chinook,0.676920473575592
989.001040930831,ck,chinook,0.5385772585868835
989.001042048229,co,coho,0.6514957547187805
989.001042043188,ck,chinook,0.7297223806381226
989.001042516524,ck,chinook,0.7235725522041321
989.001038866610,co,chinook,0.4933612644672394
989.001042043069,ck,chinook,0.7003969550132751
989.001039379017,stl,coho,0.684593141078949
989.001038854466,ck,chinook,0.5498282313346863
989.001039718261,co,chinook,0.3947660028934479
989.001039718168,ck,chinook,0.5922549366950989
989.001042811146,co,chinook,0.4589739441871643
989.001038889220,co,coho,0.5730377435684204
989.001038746619,ck,chinook,0.7766770124435425
989.001038746619,ck,chinook,0.7566252946853638
989.001041743360,ck,chinook,0.7919341325759888
989.001041744483,ck,chinook,0.7111208438873291
989.001038733660,co,chinook,0.4167431592941284
989.001040931755,ck,chinook,0.6147136092185974
989.001041917792,ck,chinook,0.7031133770942688
989.001038864761,co,chinook,0.5017222762107849
989.001038889839,ck,chinook,0.8766316771507263
989.001038738115,ck,chinook,0.5564488768577576
989.001038744865,co,chinook,0.4640761911869049
989.001042005259,ck,chinook,0.628317654132843
989.001041918059,ck,chinook,0.7208982706069946
989.001042046702,ck,chinook,0.6435942649841309
989.001038854877,co,chinook,0.4419814348220825
989.001042046756,ck,chinook,0.682305097579956
989.001038892184,ck,chinook,0.8626033663749695
989.001041919422,ck,chinook,0.6844828128814697
989.001044927464,ck,chinook,0.6913121938705444
989.001044924709,ck,chinook,0.6149749755859375
989.001042041724,ck,chinook,0.7003969550132751
989.001041917674,co,chinook,0.5535747408866882
989.001039719563,co,chinook,0.5860596299171448
989.001038736247,ck,chinook,0.6049633026123047
989.001038855703,ck,chinook,0.6056864261627197
989.001044932948,ck,chinook,0.7044909000396729
989.001042043347,ck,chinook,0.6803841590881348
989.001042043160,ck,chinook,0.6710073351860046
989.001038736843,ck,chinook,0.5749095678329468
989.001038736843,ck,chinook,0.5720816254615784
989.001040933218,co,coho,0.527751088142395
989.001044928880,ck,chinook,0.6675856709480286
989.001038887374,co,chinook,0.49310925602912903
989.001044927541,ck,chinook,0.6424698829650879
989.001038889866,ck,chinook,0.5722636580467224
989.001038884604,co,chinook,0.6004801988601685
989.001042041682,ck,chinook,0.7003969550132751
989.001038864807,co,chinook,0.5140825510025024
989.001042811669,rbt,chinook,0.4917733669281006
989.001042040770,ck,chinook,0.7399771809577942
989.001042809311,co,chinook,0.5941612720489502
989.001038745450,co,chinook,0.423054039478302
989.001038866616,co,coho,0.4954776465892792
989.001042810158,co,chinook,0.40251967310905457
989.001042005714,co,chinook,0.42543089389801025
989.001044927475,ck,chinook,0.6550910472869873
989.001040933215,co,coho,0.4323391914367676
989.001006678155,co,chinook,0.4903421700000763
989.001038869116,co,chinook,0.5857895016670227
989.001038857126,ck,chinook,0.6084380745887756
989.001038735718,ck,chinook,0.5688065886497498
989.001042047465,co,chinook,0.5054767727851868
989.001038744737,co,chinook,0.568650484085083
989.001038893521,ck,chinook,0.48649245500564575
989.001042004487,co,chinook,0.4606839120388031
989.001039718876,co,chinook,0.45312246680259705
989.001038744719,co,chinook,0.5048975348472595
989.001042043049,ck,chinook,0.7394009828567505
989.001042812666,rbt,chinook,0.5047708749771118
989.001045158314,ck,chinook,0.7007951736450195
989.001038858638,ck,chinook,0.6084380745887756
989.001038889225,co,chinook,0.5174072980880737
989.001042810142,co,chinook,0.4337058365345001
989.001042812238,co,chinook,0.6309908628463745
989.001038738024,ck,chinook,0.5613827109336853
989.001038747695,co,chinook,0.4599178433418274
989.001039721344,ck,chinook,0.5095682740211487
989.001040930121,co,coho,0.4240286648273468
989.001038735203,ck,chinook,0.5240066051483154
989.001038855528,co,chinook,0.4141066372394562
989.001038870420,co,coho,0.49117183685302734
989.001040931630,rbt,chinook,0.7766826152801514
989.001041917306,ck,chinook,0.604211688041687
989.001038869870,co,chinook,0.5058613419532776
989.001044927121,ck,chinook,0.687275230884552
989.001042810720,co,chinook,0.5496696829795837
989.001042812317,co,chinook,0.5055606365203857
989.001042048764,co,chinook,0.46952417492866516
989.001042047831,co,chinook,0.5162410736083984
989.001042048484,ck,chinook,0.6904813051223755
989.001039719804,co,coho,0.4230302572250366
989.001038748473,co,chinook,0.46114861965179443
989.001038893303,ck,chinook,0.8449249267578125
989.001038889670,ck,chinook,0.8471439480781555
989.001044923737,ck,chinook,0.6675856709480286
989.001042811458,co,chinook,0.5380727648735046
989.001038747943,co,chinook,0.3931460380554199
989.001038735452,co,coho,0.4669489860534668
989.001040930808,ck,chinook,0.5067452192306519
989.001042047111,ck,chinook,0.7179416418075562
989.001038890420,ck,chinook,0.6165207624435425
989.001042049246,co,coho,0.6175198554992676
989.001042812736,co,chinook,0.483523964881897
989.001039719940,ck,chinook,0.5922549366950989
989.001040913263,co,chinook,0.43305501341819763
989.001040913263,co,chinook,0.43305501341819763
989.001038892551,ck,chinook,0.5546389818191528
989.001042042073,ck,chinook,0.6897886991500854
989.001039717633,co,coho,0.41473373770713806
989.001042810015,co,coho,0.5195379257202148
989.001038890978,ck,chinook,0.5644792318344116
989.001041744342,ck,chinook,0.7570415735244751
989.001042810082,co,coho,0.6434330344200134
989.001038738639,ck,chinook,0.5481011271476746
989.001042041966,ck,chinook,0.7417258620262146
989.001039720704,ck,chinook,0.517344057559967
989.001038855113,ck,chinook,0.5626716017723083
989.001044927736,ck,chinook,0.5548830032348633
989.001038746558,co,chinook,0.5895162224769592
989.001038737319,ck,chinook,0.47963747382164
989.001038735766,ck,chinook,0.5504490733146667
989.001006678092,co,chinook,0.6836079955101013
989.001038866513,co,coho,0.440032958984375
989.001038734224,ck,chinook,0.5927261710166931
989.001038865541,co,chinook,0.4922870099544525
989.001038858103,co,chinook,0.4316175580024719
989.001038744005,co,chinook,0.518168568611145
989.001042048429,ck,chinook,0.7074905633926392
989.001038747116,co,chinook,0.5230696201324463
989.001042809373,co,chinook,0.46987399458885193
989.001040916838,co,chinook,0.41830289363861084
989.001040916838,co,chinook,0.41830289363861084
989.001044926671,co,chinook,0.5285191535949707
989.001038744330,co,chinook,0.43731194734573364
989.001038893052,ck,chinook,0.6020402908325195
989.001039721378,ck,chinook,0.49845412373542786
989.001040932739,co,chinook,0.5775360465049744
989.001042005054,co,chinook,0.4583534002304077
989.001038857615,co,chinook,0.4052487313747406
989.001042811218,co,chinook,0.5613333582878113
989.001041753828,ck,chinook,0.777008593082428
989.001041753828,ck,chinook,0.777008593082428
989.001041917211,co,chinook,0.4793769121170044
989.001044932045,ck,chinook,0.6436293721199036
989.001042512097,co,chinook,0.5675802826881409
989.001042046911,ck,chinook,0.6941626667976379
989.001038735201,ck,chinook,0.5515012741088867
989.001042809189,co,chinook,0.49780917167663574
989.001044928982,stl,coho,0.6610535979270935
989.001044931698,ck,chinook,0.6175517439842224
989.001044926483,co,chinook,0.4820772111415863
989.001042049003,co,chinook,0.5429440140724182
989.001038887378,co,chinook,0.5355342030525208
989.001042041709,ck,chinook,0.6485008597373962
989.001042047991,co,coho,0.5505367517471313
989.001040916810,co,coho,0.4008052349090576
989.001040916810,co,coho,0.4008052349090576
989.001042047782,co,chinook,0.45510053634643555
989.001038743800,co,chinook,0.5840852856636047
989.001044932196,co,chinook,0.4743841588497162
989.001045154454,ck,chinook,0.6379386186599731
989.001044927335,ck,chinook,0.673481285572052
989.001039717575,co,chinook,0.3956998586654663
989.001038738635,ck,chinook,0.576417863368988
989.001038747773,co,chinook,0.39808234572410583
989.001044924867,ck,chinook,0.6256597638130188
989.001044931101,ck,chinook,0.567066490650177
989.001041919703,ck,chinook,0.6815739870071411
989.001045158324,ck,chinook,0.5823059678077698
989.001042048193,ck,coho,0.5948822498321533
989.001038891472,ck,chinook,0.6097398996353149
989.001039720722,ck,chinook,0.5981942415237427
989.001038734513,ck,chinook,0.6179894208908081
989.001038856427,co,coho,0.3946402072906494
989.001038744544,co,chinook,0.47556623816490173
989.001038865585,co,chinook,0.5965047478675842
989.001038855139,ck,chinook,0.5685543417930603
989.001038736747,ck,chinook,0.5481063723564148
989.001042811209,co,chinook,0.42943504452705383
989.001038871912,co,chinook,0.4065895676612854
989.001038857447,ck,chinook,0.5430579781532288
989.001045157255,ck,chinook,0.6141027212142944
989.001044930792,ck,chinook,0.6222548484802246
989.001044932250,ck,chinook,0.6738895773887634
989.001044930176,co,chinook,0.43545785546302795
989.001038855646,co,chinook,0.39559292793273926
989.001042809056,co,coho,0.6176169514656067
989.001042811988,ck,chinook,0.7151979804039001
989.001039720115,ck,chinook,0.5298407673835754
989.001042044626,co,chinook,0.47685402631759644
989.001039718962,co,coho,0.4192356765270233
989.001042047911,co,chinook,0.6139164566993713
989.001044923714,ck,chinook,0.5767275094985962
989.001041919639,co,chinook,0.5770350098609924
989.001042049190,co,coho,0.6039597988128662
989.001042515319,co,coho,0.4416879713535309
989.001042515165,co,chinook,0.5679764151573181
989.001039719438,co,coho,0.46830886602401733
989.001042044603,co,chinook,0.47215133905410767
989.001042044832,ck,chinook,0.621941089630127
989.001038894280,ck,chinook,0.6412357091903687
989.001044932892,ck,chinook,0.58675217628479
989.001038736833,ck,chinook,0.5814221501350403
989.001044928746,co,chinook,0.4918028712272644
989.001038746350,co,chinook,0.42498350143432617
989.001038868606,co,coho,0.4340501129627228
989.001044926490,ck,chinook,0.6944047808647156
989.001042045914,stl,coho,0.7090135812759399
989.001038747926,co,chinook,0.4400894343852997
989.001038737558,ck,chinook,0.5441330671310425
989.001038888004,co,chinook,0.5309318900108337
989.001038736030,ck,chinook,0.5591984987258911
989.001044926754,ck,chinook,0.5164026021957397
989.001038866545,co,chinook,0.4461243450641632
989.001038738035,ck,chinook,0.5680844187736511
989.001038748099,ck,chinook,0.7205162048339844
989.001042810828,co,chinook,0.42510151863098145
989.001045156362,ck,chinook,0.8665841221809387
989.001038891890,ck,chinook,0.7866594195365906
989.001042043396,ck,chinook,0.602146327495575
989.001040917300,co,coho,0.49248006939888
989.001040917300,co,coho,0.49248006939888
989.001042043989,co,chinook,0.4482928514480591
989.001038733774,ck,chinook,0.5588998198509216
989.001045157351,ck,chinook,0.6860183477401733
989.001044929297,ck,chinook,0.6567763686180115
989.001044930633,ck,chinook,0.6256597638130188
989.001042046696,ck,chinook,0.6880819797515869
989.001038745967,co,chinook,0.4437234699726105
989.001038888727,co,chinook,0.5085140466690063
989.001042044338,ck,chinook,0.6795276403427124
989.001042047367,ck,chinook,0.7390717267990112
989.001042045629,co,chinook,0.5124170780181885
989.001038869109,co,chinook,0.5487102270126343
989.001042041387,ck,chinook,0.7210954427719116
989.001041918340,ck,chinook,0.6910532712936401
989.001044924498,ck,chinook,0.6734747886657715
989.001039721633,ck,chinook,0.5762835741043091
989.001042511457,ck,chinook,0.6404461860656738
989.001038857234,ck,chinook,0.5992339253425598
989.001042811085,co,chinook,0.41983094811439514
989.001042043858,rbt,coho,0.54591304063797
989.001042812562,ck,chinook,0.5409182906150818
989.001039378439,stl,coho,0.7002640962600708
989.001039718219,co,chinook,0.43873682618141174
989.001038854683,ck,chinook,0.5685543417930603
989.001040931726,ck,chinook,0.6070919036865234
989.001042047761,co,chinook,0.44402292370796204
989.001039718954,co,coho,0.4100192189216614
989.001038887417,co,chinook,0.6019915342330933
989.001040916224,co,coho,0.4769773483276367
989.001040916224,co,coho,0.4769773483276367
989.001041999629,ck,chinook,0.8551676273345947
989.001044932175,ck,chinook,0.5828313231468201
989.001038744127,ck,chinook,0.8119635581970215
989.001041918525,ck,chinook,0.6856478452682495
989.001038857368,co,chinook,0.46535104513168335
989.001042809694,co,chinook,0.4261474609375
989.001038893941,ck,chinook,0.6070919036865234
989.001038856880,ck,chinook,0.5360538959503174
989.001040914335,co,coho,0.506952702999115
989.001040914335,co,coho,0.4657835364341736
989.001040914335,co,coho,0.506952702999115
989.001040914335,co,coho,0.4657835364341736
989.001038747904,co,chinook,0.5230696201324463
989.001042813288,co,chinook,0.4848223626613617
989.001041919740,ck,chinook,0.6758516430854797
989.001039721790,co,chinook,0.42070862650871277
989.001039719390,co,chinook,0.4954642355442047
989.001038889719,ck,chinook,0.8358973860740662
989.001042048531,co,chinook,0.5476223826408386
989.001038870464,co,chinook,0.5190379023551941
989.001038888408,co,chinook,0.6149767637252808
989.001044931120,co,chinook,0.4560790956020355
989.001038857884,co,chinook,0.5123257040977478
989.001044931736,co,chinook,0.46856868267059326
989.001038889369,ck,chinook,0.64973384141922
989.001038744499,co,chinook,0.4496510922908783
989.001038855307,co,chinook,0.4188843369483948
989.001042813145,co,coho,0.4183460474014282
989.001038737134,ck,chinook,0.5847282409667969
989.001038889140,co,coho,0.42817065119743347
989.001038736983,ck,chinook,0.5720815658569336
989.001044926762,ck,chinook,0.6288893818855286
989.001038892158,ck,chinook,0.8592015504837036
989.001041743911,ck,chinook,0.7547669410705566
989.001038746993,co,chinook,0.4793643653392792
989.001042810973,co,chinook,0.5941612720489502
989.001038745404,co,chinook,0.5245765447616577
989.001042041268,ck,chinook,0.7323681116104126
989.001041918915,ck,chinook,0.6478487253189087
989.001042512139,ck,chinook,0.6972411870956421
989.001038745898,co,chinook,0.4070837199687958
989.001042043106,ck,chinook,0.7052149176597595
989.001041919141,co,chinook,0.592939555644989
989.001038886879,ck,chinook,0.7485846877098083
989.001038745980,co,chinook,0.5658932328224182
989.001041918754,co,chinook,0.586473286151886
989.001039717570,ck,chinook,0.568954348564148
989.001039720485,stl,coho,0.6915149092674255
989.001038855872,rbt,chinook,0.43633347749710083
989.001039719887,ck,chinook,0.5860596299171448
989.001038855936,co,coho,0.3994695544242859
989.001038870378,co,coho,0.4825916588306427
989.001038857442,ck,chinook,0.5084355473518372
989.001040916193,co,coho,0.46447351574897766
989.001040916193,co,coho,0.46447351574897766
989.001039379524,stl,coho,0.731360912322998
989.001039718385,co,coho,0.4142649173736572
989.001038888033,co,chinook,0.5788920521736145
989.001044925704,ck,chinook,0.5963383316993713
989.001038870096,co,coho,0.41158926486968994
989.001038747526,co,chinook,0.5250786542892456
989.001039722062,co,chinook,0.46196305751800537
989.001038736437,ck,chinook,0.47729307413101196
989.001038737662,ck,chinook,0.5297179818153381
989.001038734094,ck,chinook,0.5331835746765137
989.001038856264,co,chinook,0.4286365807056427
989.001038865054,ck,coho,0.49287983775138855
989.001038870052,co,coho,0.4018355906009674
989.001040930482,co,chinook,0.4543394446372986
989.001038867496,stl,coho,0.7617226839065552
989.001042809416,co,chinook,0.4635920822620392
989.001038893741,ck,chinook,0.5822668075561523
989.001040931752,ck,chinook,0.57692950963974
989.001038868532,co,coho,0.4580550789833069
989.001039722224,ck,chinook,0.5588973760604858
989.001042048741,ck,chinook,0.7207844853401184
989.001038855798,ck,chinook,0.5447295904159546
989.001040914738,co,chinook,0.4207834005355835
989.001040914738,co,chinook,0.4207834005355835
989.001038867114,co,chinook,0.4634281396865845
989.001038891066,ck,chinook,0.8393853306770325
989.001038869330,co,coho,0.5182445049285889
989.001042005291,co,coho,0.630093514919281
989.001038890323,ck,chinook,0.8610984086990356
989.001006676640,co,coho,0.427050918340683
989.001038854765,co,coho,0.5109869837760925
989.001045158349,ck,chinook,0.6826486587524414
989.001044931017,ck,chinook,0.6446226239204407
989.001039721211,co,coho,0.42461907863616943
989.001040913427,co,coho,0.4034477770328522
989.001040913796,co,coho,0.43057242035865784
989.001040913427,co,coho,0.4034477770328522
989.001040913796,co,coho,0.43057242035865784
989.001041744873,ck,chinook,0.7097077369689941
989.001038734588,ck,chinook,0.5195178389549255
989.001038887347,co,chinook,0.5337397456169128
989.001039718493,stl,coho,0.6680147051811218
989.001041918241,co,coho,0.4226500988006592
989.001038737157,ck,chinook,0.5297179818153381
989.001038887518,co,chinook,0.7677294611930847
989.001041918132,co,chinook,0.4855998456478119
989.001040914655,co,chinook,0.41983094811439514
989.001040914655,co,chinook,0.41983094811439514
989.001044933257,ck,chinook,0.6734747886657715
989.001044930007,ck,chinook,0.6764819025993347
989.001042041576,ck,chinook,0.7160995602607727
989.001038857990,co,coho,0.3957037627696991
989.001041918302,ck,chinook,0.7121060490608215
989.001038737255,ck,chinook,0.5654115676879883
989.001038855406,co,chinook,0.41355493664741516
989.001038858348,co,chinook,0.4462078809738159
989.001042048832,rbt,chinook,0.5418504476547241
989.001042048130,co,coho,0.4842420220375061
989.001038893952,ck,coho,0.4875180423259735
989.001034168707,ck,chinook,0.6083274483680725
989.001042516100,bt,chinook,0.5813823342323303
989.001039720819,ck,chinook,0.5793741941452026
989.001038856631,co,chinook,0.3914686143398285
989.001038744283,co,chinook,0.46128028631210327
989.001038858160,ck,chinook,0.5926346182823181
989.001039379583,stl,coho,0.7347366213798523
989.001038747108,co,chinook,0.5296813249588013
989.001042516545,co,chinook,0.5533645153045654
989.001042813560,co,chinook,0.4947916269302368
989.001044929734,ck,chinook,0.6673610210418701
989.001041917579,ck,chinook,0.7346197366714478
989.001044929850,stl,coho,0.6588276028633118
989.001042812850,co,chinook,0.6694349646568298
989.001044928061,ck,chinook,0.6545989513397217
989.001038745098,co,coho,0.4209069311618805
989.001038889313,ck,chinook,0.6881568431854248
989.001038858167,ck,chinook,0.5313403606414795
989.001044929485,ck,chinook,0.6155429482460022
989.001038854874,co,chinook,0.4573887288570404
989.001038734807,ck,chinook,0.579093337059021
989.001042044705,ck,chinook,0.5760620832443237
989.001041918277,co,chinook,0.5224286317825317
989.001038744297,co,chinook,0.4269446134567261
989.001041919581,ck,chinook,0.6789010763168335
989.001038890284,ck,chinook,0.8507459163665771
989.001042004241,ck,chinook,0.7000646591186523
989.001039717683,ck,chinook,0.5532650947570801
989.001038890518,ck,chinook,0.55128413438797
989.001038855620,ck,chinook,0.551230788230896
989.001038854570,ck,chinook,0.5821004509925842
989.001044926739,ck,chinook,0.6987232565879822
989.001044932932,ck,chinook,0.6675856709480286
989.001042041954,ck,chinook,0.7106579542160034
989.001040931694,ck,chinook,0.6741563081741333
989.001038893041,ck,chinook,0.5174736380577087
989.001038890948,ck,chinook,0.5251724123954773
989.001040932664,co,chinook,0.5118533968925476
989.001038894125,ck,chinook,0.5546389818191528
989.001041916803,co,chinook,0.49808481335639954
989.001042809499,ck,chinook,0.5987313985824585
989.001042046631,ck,chinook,0.6461780071258545
989.001042810783,co,chinook,0.49477148056030273
989.001039721997,ck,chinook,0.5991841554641724
989.001044925923,co,chinook,0.4935699999332428
989.001038745537,co,chinook,0.45489975810050964
989.001038855510,ck,chinook,0.6229622960090637
989.001038889787,ck,chinook,0.8280733227729797
989.001042811723,co,chinook,0.49285200238227844
989.001044923792,co,chinook,0.4506703317165375
989.001044930043,co,chinook,0.43192923069000244
989.001038737730,ck,chinook,0.4656082093715668
989.001042005087,co,coho,0.4285740852355957
989.001042005087,co,chinook,0.44146519899368286
989.001038870498,co,coho,0.4331553280353546
989.001042005444,co,chinook,0.5482730269432068
989.001038743963,co,coho,0.41358086466789246
989.001038746818,co,chinook,0.42415690422058105
989.001038885516,co,coho,0.4881819486618042
989.001042048122,co,chinook,0.45115527510643005
989.001038744978,co,chinook,0.5762362480163574
989.001038893313,ck,chinook,0.8486208915710449
989.001041918891,ck,chinook,0.5950800776481628
989.001038856229,co,coho,0.41477981209754944
989.001042047319,co,chinook,0.5400384068489075
989.001038891889,ck,chinook,0.8538632392883301
989.001038870424,co,coho,0.49117183685302734
989.001041919072,ck,chinook,0.6549424529075623
989.001038887539,ck,chinook,0.858427107334137
989.001038894235,ck,chinook,0.676920473575592
989.001042515279,co,chinook,0.5181373357772827
989.001042811688,co,chinook,0.5168762803077698
989.001038869467,co,chinook,0.4073035418987274
989.001044925048,ck,chinook,0.5870888233184814
989.001038855295,ck,chinook,0.5991840362548828
989.001042004517,co,chinook,0.4606839716434479
989.001042048102,co,chinook,0.5254153609275818
989.001044929440,co,chinook,0.5124918818473816
989.001038745748,co,coho,0.42512211203575134
989.001038856597,ck,chinook,0.6098946332931519
989.001040913294,co,chinook,0.411074697971344
989.001040913294,co,chinook,0.411074697971344
989.001038885154,co,chinook,0.6086593866348267
989.001042811783,co,chinook,0.44356992840766907
989.001041744847,ck,chinook,0.6515034437179565
989.001042512091,ck,chinook,0.7142466902732849
989.001038747266,co,chinook,0.5230696201324463
989.001042044288,ck,chinook,0.6417346596717834
989.001042809815,co,chinook,0.48939698934555054
989.001038854314,co,chinook,0.41144317388534546
989.001042047321,ck,chinook,0.6607109904289246
989.001044927303,ck,chinook,0.703244686126709
989.001042515148,co,chinook,0.4914429187774658
989.001042809781,co,chinook,0.5325286388397217
989.001041919124,ck,chinook,0.7222582697868347
989.001042049185,co,coho,0.7201133370399475
989.001042005028,co,chinook,0.5354823470115662
989.001038855036,ck,chinook,0.5961282253265381
989.001038738335,ck,chinook,0.5565597414970398
989.001038736927,ck,chinook,0.5441330671310425
989.001044926877,co,chinook,0.5002289414405823
989.001045156745,ck,chinook,0.6918790340423584
989.001038866500,co,chinook,0.5354823470115662
989.001038855786,ck,chinook,0.5927261710166931
989.001042811108,co,chinook,0.43609172105789185
989.001038735483,ck,chinook,0.5443809628486633
989.001038737412,ck,chinook,0.5513689517974854
989.001038734331,ck,chinook,0.4573310613632202
989.001038890330,ck,chinook,0.8320248126983643
989.001039718083,ck,chinook,0.5639808773994446
989.001038894153,ck,chinook,0.6140361428260803
989.001038893402,ck,chinook,0.6021246910095215
989.001039379000,stl,coho,0.6187846064567566
989.001041917940,ck,chinook,0.6990217566490173
989.001038858413,co,coho,0.4332055151462555
989.001038886514,co,coho,0.5060192346572876
989.001042809140,co,chinook,0.5228373408317566
989.001038894086,ck,chinook,0.6020402908325195
989.001039721890,co,coho,0.48234814405441284
989.001034166527,co,chinook,0.6241148710250854
989.001038735616,ck,chinook,0.5992721319198608
989.001042810374,co,chinook,0.44164395332336426
989.001042811217,co,chinook,0.4792427122592926
989.001042044840,ck,chinook,0.6610012054443359
989.001041918071,ck,chinook,0.7258949279785156
989.001038891979,ck,chinook,0.5491689443588257
989.001038887934,co,chinook,0.548485517501831
989.001039718600,ck,chinook,0.5795772075653076
989.001038735551,co,chinook,0.4143723249435425
989.001038884780,ck,chinook,0.7292466163635254
989.001038891654,ck,chinook,0.8522133827209473
989.001039721996,co,chinook,0.4141066372394562
989.001041918556,co,chinook,0.5132967829704285
989.001042048367,ck,chinook,0.675061047077179
989.001038736616,ck,chinook,0.5535369515419006
989.001038891961,ck,chinook,0.5867877006530762
989.001039717526,ck,chinook,0.584396481513977
989.001044927624,ck,chinook,0.6586586833000183
989.001038889109,co,chinook,0.49585187435150146
989.001038884487,ck,chinook,0.8351547122001648
989.001041918282,co,chinook,0.5421200394630432
989.001042048444,ck,chinook,0.6693486571311951
989.001038854641,co,coho,0.42929309606552124
989.001038738271,ck,chinook,0.5368670225143433
989.001038735169,ck,chinook,0.5547306537628174
989.001038745293,co,chinook,0.5265547633171082
989.001038735779,ck,chinook,0.5988894701004028
989.001042042627,ck,chinook,0.7474461793899536
989.001044924223,ck,chinook,0.632442831993103
989.001041918964,ck,chinook,0.6701739430427551
989.001038857382,co,chinook,0.4386279284954071
989.001042049029,co,chinook,0.5539737343788147
989.001042048074,co,coho,0.4842420220375061
989.001039378507,stl,coho,0.648527979850769
989.001006676665,co,chinook,0.5148502588272095
989.001044926452,co,chinook,0.43192923069000244
989.001038887878,co,chinook,0.5218153595924377
989.001042812872,co,chinook,0.7991628050804138
989.001042005147,co,chinook,0.4806134104728699
989.001040913428,co,chinook,0.4241878390312195
989.001040913428,co,chinook,0.4241878390312195
989.001041744323,ck,chinook,0.7686130404472351
989.001038737944,ck,chinook,0.5297067761421204
989.001038737696,ck,chinook,0.5225406289100647
989.001038894291,ck,chinook,0.6043519377708435
989.001044932389,ck,chinook,0.6087899804115295
989.001038855838,co,chinook,0.4110155403614044
989.001038864340,ck,coho,0.4622955024242401
989.001038884620,co,chinook,0.6004801988601685
989.001041918651,co,chinook,0.5063967704772949
989.001042045915,co,chinook,0.5063729286193848
989.001041917710,co,chinook,0.5343495607376099
989.001044932614,ck,chinook,0.6773776412010193
989.001042046894,ck,chinook,0.7310017347335815
989.001038858451,stl,coho,0.7026909589767456
989.001042045089,co,chinook,0.550542414188385
989.001040916245,co,coho,0.47232651710510254
989.001040916245,co,coho,0.47232651710510254
989.001042046517,ck,chinook,0.649847686290741
989.001038737200,ck,chinook,0.5970786809921265
989.001038745067,co,coho,0.41309186816215515
989.001038888344,co,chinook,0.5905638337135315
989.001038736518,ck,chinook,0.5816568732261658
989.001044928660,ck,chinook,0.7054288983345032
989.001038867815,stl,coho,0.6634378433227539
989.001038738699,ck,chinook,0.5565597414970398
989.001042047728,ck,chinook,0.7612389922142029
989.001039721204,co,coho,0.4200120270252228
989.001040917328,co,coho,0.433618426322937
989.001040917328,co,coho,0.433618426322937
989.001038893083,ck,chinook,0.5469358563423157
989.001042046678,ck,chinook,0.6937624216079712
989.001038855875,co,coho,0.4134945571422577
989.001039721822,ck,chinook,0.5947296619415283
989.001038867466,stl,coho,0.6958816051483154
989.001040930496,co,chinook,0.4416017532348633
989.001042511957,ck,chinook,0.7074905633926392
989.001038893570,ck,chinook,0.6141027212142944
989.001042810391,co,chinook,0.4977991282939911
989.001038748056,ck,chinook,0.7472370862960815
989.001038893530,ck,chinook,0.5570504069328308
989.001038745008,rbt,coho,0.526330828666687
989.001042812574,ck,chinook,0.6152217984199524
989.001040913454,co,coho,0.4542391896247864
989.001040913454,co,coho,0.4542391896247864
989.001044925270,ck,chinook,0.5543752908706665
989.001038857535,co,coho,0.40899282693862915
989.001038891426,ck,chinook,0.5305367708206177
989.001041917915,co,chinook,0.5243030786514282
989.001044927422,ck,chinook,0.6241012811660767
989.001038734840,ck,chinook,0.5240066051483154
989.001038748652,ck,chinook,0.8035830855369568
989.001038735677,ck,chinook,0.592782735824585
989.001040913983,co,coho,0.3983950912952423
989.001040913983,co,coho,0.3983950912952423
989.001038869283,stl,coho,0.6636800169944763
989.001044931760,ck,chinook,0.6641385555267334
989.001041917167,co,chinook,0.5238606333732605
989.001040916754,stl,coho,0.7222357392311096
989.001040916754,stl,coho,0.7222357392311096
989.001040913692,co,coho,0.4869157671928406
989.001040913692,co,coho,0.4869157671928406
989.001042048463,ck,chinook,0.7285273671150208
989.001039719960,ck,chinook,0.5860596299171448
