date,watershed,river,site,method,water_temp_start,fork_length_mm,weight_g,species
2023-05-30,cowichan,cowichan,rst,rst,,98,,co
2023-05-30,cowichan,cowichan,rst,rst,,65,,ck
2023-05-30,cowichan,cowichan,rst,rst,,71,,ck
2023-05-30,cowichan,cowichan,rst,rst,,72,,ck
2023-05-30,cowichan,cowichan,rst,rst,,79,,ck
2023-05-30,cowichan,cowichan,rst,rst,,107,,co
2023-05-30,cowichan,cowichan,rst,rst,,66,,ck
2023-05-30,cowichan,cowichan,rst,rst,,68,,ck
2023-05-30,cowichan,cowichan,rst,rst,,80,,ck
2023-05-30,cowichan,cowichan,rst,rst,,112,,co
2023-05-30,cowichan,cowichan,rst,rst,,70,,ck
2023-05-30,cowichan,cowichan,rst,rst,,71,,ck
2023-05-30,cowichan,cowichan,rst,rst,,77,,ck
2023-05-30,cowichan,cowichan,rst,rst,,100,,co
2023-05-30,cowichan,cowichan,rst,rst,,66,,ck
2023-05-30,cowichan,cowichan,rst,rst,,67,,ck
2023-05-30,cowichan,cowichan,rst,rst,,78,,ck
2023-05-30,cowichan,cowichan,rst,rst,,104,,co
2023-05-30,cowichan,cowichan,rst,rst,,71,,ck
2023-05-30,cowichan,cowichan,rst,rst,,78,,ck
2023-05-30,cowichan,cowichan,rst,rst,,85,,ck
2023-05-30,cowichan,cowichan,rst,rst,,108,,co
2023-05-30,cowichan,cowichan,rst,rst,,74,,ck
2023-05-30,cowichan,cowichan,rst,rst,,75,,ck
2023-05-30,cowichan,cowichan,rst,rst,,78,,ck
2023-05-30,cowichan,cowichan,rst,rst,,98,,co
2023-05-30,cowichan,cowichan,rst,rst,,66,,ck
2023-05-30,cowichan,cowichan,rst,rst,,70,,ck
2023-05-30,cowichan,cowichan,rst,rst,,71,,ck
2023-05-30,cowichan,cowichan,rst,rst,,102,,co
2023-05-30,cowichan,cowichan,rst,rst,,65,,ck
2023-05-30,cowichan,cowichan,rst,rst,,70,,ck
2023-05-30,cowichan,cowichan,rst,rst,,88,,co
2023-05-30,cowichan,cowichan,rst,rst,,97,,co
2023-05-30,cowichan,cowichan,rst,rst,,70,,ck
2023-05-30,cowichan,cowichan,rst,rst,,73,,ck
2023-05-30,cowichan,cowichan,rst,rst,,93,,co
2023-05-30,cowichan,cowichan,rst,rst,,101,,co
2023-05-30,cowichan,cowichan,rst,rst,,60,,ck
2023-05-30,cowichan,cowichan,rst,rst,,75,,ck
2023-05-30,cowichan,cowichan,rst,rst,,88,,co
2023-05-30,cowichan,cowichan,rst,rst,,96,,co
2023-05-30,cowichan,cowichan,rst,rst,,66,,ck
2023-05-30,cowichan,cowichan,rst,rst,,74,,ck
2023-05-30,cowichan,cowichan,rst,rst,,94,,co
2023-05-30,cowichan,cowichan,rst,rst,,94,,co
2023-05-30,cowichan,cowichan,rst,rst,,67,,ck
2023-05-30,cowichan,cowichan,rst,rst,,74,,ck
2023-05-30,cowichan,cowichan,rst,rst,,88,,co
2023-05-30,cowichan,cowichan,rst,rst,,102,,co
2023-05-30,cowichan,cowichan,rst,rst,,75,,ck
2023-05-30,cowichan,cowichan,rst,rst,,75,,ck
2023-05-30,cowichan,cowichan,rst,rst,,81,,ck
2023-05-30,cowichan,cowichan,rst,rst,,89,,co
2023-05-30,cowichan,cowichan,rst,rst,,65,,ck
2023-05-30,cowichan,cowichan,rst,rst,,74,,ck
2023-05-30,cowichan,cowichan,rst,rst,,75,,ck
2023-05-30,cowichan,cowichan,rst,rst,,92,,ck
2023-05-30,cowichan,cowichan,rst,rst,,66,,ck
2023-05-30,cowichan,cowichan,rst,rst,,70,,ck
2023-05-30,cowichan,cowichan,rst,rst,,73,,ck
2023-05-30,cowichan,cowichan,rst,rst,,83,,ck
2023-05-30,cowichan,cowichan,rst,rst,,69,,ck
2023-05-30,cowichan,cowichan,rst,rst,,63,,ck
2023-05-30,cowichan,cowichan,rst,rst,,72,,ck
2023-05-30,cowichan,cowichan,rst,rst,,72,,ck
2023-05-30,cowichan,cowichan,rst,rst,,81,,ck
2023-05-30,cowichan,cowichan,rst,rst,,71,,ck
2023-05-30,cowichan,cowichan,rst,rst,,71,,ck
2023-05-30,cowichan,cowichan,rst,rst,,72,,ck
2023-05-30,cowichan,cowichan,rst,rst,,74,,ck
2023-05-30,cowichan,cowichan,rst,rst,,63,,ck
2023-05-30,cowichan,cowichan,rst,rst,,65,,ck
2023-05-30,cowichan,cowichan,rst,rst,,72,,ck
2023-05-30,cowichan,cowichan,rst,rst,,75,,ck
2023-05-30,cowichan,cowichan,rst,rst,,69,,ck
2023-05-30,cowichan,cowichan,rst,rst,,70,,ck
2023-06-05,cowichan,cowichan,rst,rst,,63,,ck
2023-05-30,cowichan,cowichan,rst,rst,,71,,ck
2023-05-30,cowichan,cowichan,rst,rst,,74,,ck
2023-05-30,cowichan,cowichan,rst,rst,,60,,ck
2023-05-30,cowichan,cowichan,rst,rst,,68,,ck
2023-05-30,cowichan,cowichan,rst,rst,,75,,ck
2023-05-30,cowichan,cowichan,rst,rst,,105,,rbt
2023-05-30,cowichan,cowichan,rst,rst,,62,,ck
2023-05-30,cowichan,cowichan,rst,rst,,68,,ck
2023-05-30,cowichan,cowichan,rst,rst,,71,,ck
2023-05-30,cowichan,cowichan,rst,rst,,72,,ck
2023-05-30,cowichan,cowichan,rst,rst,,64,,ck
2023-05-30,cowichan,cowichan,rst,rst,,67,,ck
2023-05-30,cowichan,cowichan,rst,rst,,77,,ck
2023-05-30,cowichan,cowichan,rst,rst,,92,,co
2023-05-30,cowichan,cowichan,rst,rst,,64,,ck
2023-05-30,cowichan,cowichan,rst,rst,,67,,ck
2023-05-30,cowichan,cowichan,rst,rst,,68,,ck
2023-05-30,cowichan,cowichan,rst,rst,,90,,co
2023-05-30,cowichan,cowichan,rst,rst,,70,,ck
2023-05-30,cowichan,cowichan,rst,rst,,71,,ck
2023-05-30,cowichan,cowichan,rst,rst,,73,,ck
2023-05-30,cowichan,cowichan,rst,rst,,105,,co
2023-05-30,cowichan,cowichan,rst,rst,,60,,ck
2023-05-30,cowichan,cowichan,rst,rst,,74,,ck
2023-05-30,cowichan,cowichan,rst,rst,,74,,ck
2023-05-30,cowichan,cowichan,rst,rst,,91,,co
2023-05-30,cowichan,cowichan,rst,rst,,60,,ck
2023-05-30,cowichan,cowichan,rst,rst,,61,,ck
2023-05-30,cowichan,cowichan,rst,rst,,64,,ck
2023-05-30,cowichan,cowichan,rst,rst,,76,,ck
2023-05-30,cowichan,cowichan,rst,rst,,101,,co
2023-05-30,cowichan,cowichan,rst,rst,,60,,ck
2023-05-30,cowichan,cowichan,rst,rst,,61,,ck
2023-05-30,cowichan,cowichan,rst,rst,,75,,ck
2023-05-30,cowichan,cowichan,rst,rst,,79,,ck
2023-04-12,koksilah,koksilah,rst,rst,,121,,co
2023-05-30,cowichan,cowichan,rst,rst,,93,,co
2023-05-30,cowichan,cowichan,rst,rst,,60,,ck
2023-05-30,cowichan,cowichan,rst,rst,,66,,ck
2023-05-30,cowichan,cowichan,rst,rst,,70,,ck
2023-05-30,cowichan,cowichan,rst,rst,,73,,ck
2023-05-30,cowichan,cowichan,rst,rst,,80,,ck
2023-05-30,cowichan,cowichan,rst,rst,,62,,ck
2023-05-30,cowichan,cowichan,rst,rst,,63,,ck
2023-05-30,cowichan,cowichan,rst,rst,,64,,ck
2023-05-30,cowichan,cowichan,rst,rst,,75,,ck
2023-05-30,cowichan,cowichan,rst,rst,,76,,ck
2023-05-30,cowichan,cowichan,rst,rst,,62,,ck
2023-05-30,cowichan,cowichan,rst,rst,,62,,ck
2023-05-30,cowichan,cowichan,rst,rst,,65,,ck
2023-05-30,cowichan,cowichan,rst,rst,,75,,ck
2023-05-30,cowichan,cowichan,rst,rst,,65,,ck
2023-05-30,cowichan,cowichan,rst,rst,,65,,ck
2023-05-30,cowichan,cowichan,rst,rst,,67,,ck
2023-05-30,cowichan,cowichan,rst,rst,,72,,ck
2023-05-30,cowichan,cowichan,rst,rst,,60,,ck
2023-05-30,cowichan,cowichan,rst,rst,,66,,ck
2023-05-30,cowichan,cowichan,rst,rst,,67,,ck
2023-05-30,cowichan,cowichan,rst,rst,,76,,ck
2023-05-30,cowichan,cowichan,rst,rst,,74,,ck
2023-05-30,cowichan,cowichan,rst,rst,,74,,ck
2023-05-30,cowichan,cowichan,rst,rst,,75,,ck
2023-05-30,cowichan,cowichan,rst,rst,,120,,co
2023-05-30,cowichan,cowichan,rst,rst,,66,,ck
2023-05-30,cowichan,cowichan,rst,rst,,70,,ck
2023-05-30,cowichan,cowichan,rst,rst,,74,,ck
2023-05-30,cowichan,cowichan,rst,rst,,108,,co
2023-05-30,cowichan,cowichan,rst,rst,,65,,ck
2023-05-30,cowichan,cowichan,rst,rst,,73,,ck
2023-05-30,cowichan,cowichan,rst,rst,,74,,ck
2023-05-30,cowichan,cowichan,rst,rst,,97,,co
2023-04-12,koksilah,koksilah,rst,rst,,126,,co
2023-05-30,cowichan,cowichan,rst,rst,,63,,ck
2023-05-30,cowichan,cowichan,rst,rst,,65,,ck
2023-05-30,cowichan,cowichan,rst,rst,,72,,ck
2023-05-30,cowichan,cowichan,rst,rst,,90,,co
2023-05-30,cowichan,cowichan,rst,rst,,64,,ck
2023-05-30,cowichan,cowichan,rst,rst,,80,,ck
2023-05-30,cowichan,cowichan,rst,rst,,95,,co
2023-05-30,cowichan,cowichan,rst,rst,,101,,co
2023-05-30,cowichan,cowichan,rst,rst,,65,,ck
2023-05-30,cowichan,cowichan,rst,rst,,73,,ck
2023-05-30,cowichan,cowichan,rst,rst,,98,,co
2023-05-30,cowichan,cowichan,rst,rst,,105,,co
2023-05-30,cowichan,cowichan,rst,rst,,63,,ck
2023-05-30,cowichan,cowichan,rst,rst,,67,,ck
2023-05-30,cowichan,cowichan,rst,rst,,89,,co
2023-05-30,cowichan,cowichan,rst,rst,,110,,co
2023-05-30,cowichan,cowichan,rst,rst,,66,,ck
2023-05-30,cowichan,cowichan,rst,rst,,77,,ck
2023-05-30,cowichan,cowichan,rst,rst,,78,,ck
2023-05-30,cowichan,cowichan,rst,rst,,90,,ck
2023-05-30,cowichan,cowichan,rst,rst,,60,,ck
2023-05-30,cowichan,cowichan,rst,rst,,62,,ck
2023-05-30,cowichan,cowichan,rst,rst,,65,,ck
2023-05-30,cowichan,cowichan,rst,rst,,94,,co
2023-05-30,cowichan,cowichan,rst,rst,,62,,ck
2023-05-30,cowichan,cowichan,rst,rst,,63,,ck
2023-05-30,cowichan,cowichan,rst,rst,,67,,ck
2023-05-30,cowichan,cowichan,rst,rst,,88,,co
2023-05-30,cowichan,cowichan,rst,rst,,67,,ck
2023-05-30,cowichan,cowichan,rst,rst,,68,,ck
2023-05-30,cowichan,cowichan,rst,rst,,70,,ck
2023-05-30,cowichan,cowichan,rst,rst,,94,,co
2023-05-30,cowichan,cowichan,rst,rst,,94,,co
2023-05-30,cowichan,cowichan,rst,rst,,97,,co
2023-05-30,cowichan,cowichan,rst,rst,,99,,co
2023-04-12,koksilah,koksilah,rst,rst,,67,,rbt
2023-05-30,cowichan,cowichan,rst,rst,,100,,co
2023-05-30,cowichan,cowichan,rst,rst,,89,,co
2023-05-30,cowichan,cowichan,rst,rst,,95,,co
2023-05-30,cowichan,cowichan,rst,rst,,100,,co
2023-05-30,cowichan,cowichan,rst,rst,,105,,co
2023-05-30,cowichan,cowichan,rst,rst,,81,,co
2023-05-30,cowichan,cowichan,rst,rst,,92,,co
2023-05-30,cowichan,cowichan,rst,rst,,98,,co
2023-05-30,cowichan,cowichan,rst,rst,,108,,co
2023-05-30,cowichan,cowichan,rst,rst,,96,,co
2023-05-30,cowichan,cowichan,rst,rst,,100,,co
2023-05-30,cowichan,cowichan,rst,rst,,110,,co
2023-05-30,cowichan,cowichan,rst,rst,,161,,stl
2023-05-30,cowichan,cowichan,rst,rst,,97,,co
2023-05-30,cowichan,cowichan,rst,rst,,99,,co
2023-05-30,cowichan,cowichan,rst,rst,,103,,co
2023-05-30,cowichan,cowichan,rst,rst,,112,,co
2023-05-30,cowichan,cowichan,rst,rst,,97,,co
2023-05-30,cowichan,cowichan,rst,rst,,97,,co
2023-05-30,cowichan,cowichan,rst,rst,,105,,co
2023-05-30,cowichan,cowichan,rst,rst,,105,,co
2023-05-30,cowichan,cowichan,rst,rst,,90,,co
2023-05-30,cowichan,cowichan,rst,rst,,92,,co
2023-05-30,cowichan,cowichan,rst,rst,,100,,co
2023-05-30,cowichan,cowichan,rst,rst,,102,,co
2023-05-30,cowichan,cowichan,rst,rst,,91,,co
2023-05-30,cowichan,cowichan,rst,rst,,98,,co
2023-05-30,cowichan,cowichan,rst,rst,,116,,co
2023-05-30,cowichan,cowichan,rst,rst,,185,,stl
2023-05-30,cowichan,cowichan,rst,rst,,93,,co
2023-05-30,cowichan,cowichan,rst,rst,,96,,co
2023-05-30,cowichan,cowichan,rst,rst,,173,,stl
2023-05-30,cowichan,cowichan,rst,rst,,176,,stl
2023-05-30,cowichan,cowichan,rst,rst,,82,,co
2023-05-30,cowichan,cowichan,rst,rst,,96,,co
2023-04-12,koksilah,koksilah,rst,rst,,72,,rbt
2023-05-30,cowichan,cowichan,rst,rst,,104,,co
2023-05-30,cowichan,cowichan,rst,rst,,91,,co
2023-05-30,cowichan,cowichan,rst,rst,,100,,co
2023-05-30,cowichan,cowichan,rst,rst,,114,,co
2023-05-30,cowichan,cowichan,rst,rst,,188,,ct
2023-05-30,cowichan,cowichan,rst,rst,,91,,co
2023-05-30,cowichan,cowichan,rst,rst,,94,,co
2023-05-30,cowichan,cowichan,rst,rst,,108,,co
2023-05-30,cowichan,cowichan,rst,rst,,201,,ct
2023-05-30,cowichan,cowichan,rst,rst,,95,,co
2023-05-30,cowichan,cowichan,rst,rst,,97,,co
2023-05-30,cowichan,cowichan,rst,rst,,101,,co
2023-05-30,cowichan,cowichan,rst,rst,,218,,stl
2023-05-30,cowichan,cowichan,rst,rst,,93,,co
2023-05-30,cowichan,cowichan,rst,rst,,97,,co
2023-05-30,cowichan,cowichan,rst,rst,,102,,co
2023-05-30,cowichan,cowichan,rst,rst,,103,,co
2023-05-30,cowichan,cowichan,rst,rst,,90,,co
2023-05-30,cowichan,cowichan,rst,rst,,105,,co
2023-05-30,cowichan,cowichan,rst,rst,,112,,co
2023-05-30,cowichan,cowichan,rst,rst,,190,,stl
2023-05-30,cowichan,cowichan,rst,rst,,91,,co
2023-05-30,cowichan,cowichan,rst,rst,,97,,co
2023-05-30,cowichan,cowichan,rst,rst,,98,,co
2023-05-30,cowichan,cowichan,rst,rst,,103,,co
2023-05-30,cowichan,cowichan,rst,rst,,90,,co
2023-05-30,cowichan,cowichan,rst,rst,,93,,co
2023-05-30,cowichan,cowichan,rst,rst,,95,,co
2023-05-30,cowichan,cowichan,rst,rst,,101,,co
2023-05-30,cowichan,cowichan,rst,rst,,175,,stl
2023-05-30,cowichan,cowichan,rst,rst,,91,,co
2023-05-30,cowichan,cowichan,rst,rst,,96,,co
2023-05-30,cowichan,cowichan,rst,rst,,96,,co
2023-05-30,cowichan,cowichan,rst,rst,,105,,co
2023-05-30,cowichan,cowichan,rst,rst,,168,,stl
2023-04-12,koksilah,koksilah,rst,rst,,74,,rbt
2023-05-30,cowichan,cowichan,rst,rst,,80,,co
2023-05-30,cowichan,cowichan,rst,rst,,100,,co
2023-05-30,cowichan,cowichan,rst,rst,,102,,co
2023-05-30,cowichan,cowichan,rst,rst,,103,,co
2023-05-30,cowichan,cowichan,rst,rst,,107,,co
2023-05-30,cowichan,cowichan,rst,rst,,101,,co
2023-05-30,cowichan,cowichan,rst,rst,,86,,co
2023-05-30,cowichan,cowichan,rst,rst,,101,,co
2023-05-30,cowichan,cowichan,rst,rst,,103,,co
2023-05-30,cowichan,cowichan,rst,rst,,156,,stl
2023-05-30,cowichan,cowichan,rst,rst,,91,,co
2023-05-30,cowichan,cowichan,rst,rst,,96,,co
2023-05-30,cowichan,cowichan,rst,rst,,110,,co
2023-05-30,cowichan,cowichan,rst,rst,,111,,co
2023-05-30,cowichan,cowichan,rst,rst,,88,,co
2023-05-30,cowichan,cowichan,rst,rst,,91,,co
2023-05-30,cowichan,cowichan,rst,rst,,92,,co
2023-05-30,cowichan,cowichan,rst,rst,,102,,co
2023-05-31,cowichan,cowichan,rst,rst,,64,,ck
2023-05-31,cowichan,cowichan,rst,rst,,64,,ck
2023-05-31,cowichan,cowichan,rst,rst,,64,,ck
2023-05-31,cowichan,cowichan,rst,rst,,66,,ck
2023-05-31,cowichan,cowichan,rst,rst,,68,,ck
2023-05-31,cowichan,cowichan,rst,rst,,68,,ck
2023-05-31,cowichan,cowichan,rst,rst,,68,,ck
2023-05-31,cowichan,cowichan,rst,rst,,68,,ck
2023-05-31,cowichan,cowichan,rst,rst,,69,,ck
2023-05-31,cowichan,cowichan,rst,rst,,69,,ck
2023-05-31,cowichan,cowichan,rst,rst,,69,,ck
2023-05-31,cowichan,cowichan,rst,rst,,70,,ck
2023-05-31,cowichan,cowichan,rst,rst,,70,,ck
2023-05-31,cowichan,cowichan,rst,rst,,70,,ck
2023-05-31,cowichan,cowichan,rst,rst,,70,,ck
2023-05-31,cowichan,cowichan,rst,rst,,70,,ck
2023-05-31,cowichan,cowichan,rst,rst,,70,,ck
2023-05-31,cowichan,cowichan,rst,rst,,71,,ck
2023-05-31,cowichan,cowichan,rst,rst,,71,,ck
2023-05-31,cowichan,cowichan,rst,rst,,72,,ck
2023-05-31,cowichan,cowichan,rst,rst,,72,,ck
2023-05-31,cowichan,cowichan,rst,rst,,72,,ck
2023-05-31,cowichan,cowichan,rst,rst,,72,,ck
2023-05-31,cowichan,cowichan,rst,rst,,72,,ck
2023-05-31,cowichan,cowichan,rst,rst,,73,,ck
2023-05-31,cowichan,cowichan,rst,rst,,73,,ck
2023-05-31,cowichan,cowichan,rst,rst,,74,,ck
2023-05-31,cowichan,cowichan,rst,rst,,74,,ck
2023-05-31,cowichan,cowichan,rst,rst,,74,,ck
2023-05-31,cowichan,cowichan,rst,rst,,74,,ck
2023-05-31,cowichan,cowichan,rst,rst,,74,,ck
2023-05-31,cowichan,cowichan,rst,rst,,75,,ck
2023-05-31,cowichan,cowichan,rst,rst,,75,,ck
2023-05-31,cowichan,cowichan,rst,rst,,75,,ck
2023-05-31,cowichan,cowichan,rst,rst,,75,,ck
2023-05-31,cowichan,cowichan,rst,rst,,76,,ck
2023-05-31,cowichan,cowichan,rst,rst,,76,,ck
2023-05-31,cowichan,cowichan,rst,rst,,77,,ck
2023-05-31,cowichan,cowichan,rst,rst,,77,,ck
2023-05-31,cowichan,cowichan,rst,rst,,78,,ck
2023-05-31,cowichan,cowichan,rst,rst,,78,,ck
2023-05-31,cowichan,cowichan,rst,rst,,79,,ck
2023-05-31,cowichan,cowichan,rst,rst,,81,,ck
2023-05-31,cowichan,cowichan,rst,rst,,83,,ck
2023-05-31,cowichan,cowichan,rst,rst,,84,,ck
2023-05-31,cowichan,cowichan,rst,rst,,85,,ck
2023-05-31,cowichan,cowichan,rst,rst,,82,,co
2023-05-31,cowichan,cowichan,rst,rst,,84,,co
2023-05-31,cowichan,cowichan,rst,rst,,86,,co
2023-05-31,cowichan,cowichan,rst,rst,,86,,co
2023-05-31,cowichan,cowichan,rst,rst,,88,,co
2023-05-31,cowichan,cowichan,rst,rst,,88,,co
2023-05-31,cowichan,cowichan,rst,rst,,89,,co
2023-05-31,cowichan,cowichan,rst,rst,,90,,co
2023-05-31,cowichan,cowichan,rst,rst,,90,,co
2023-05-31,cowichan,cowichan,rst,rst,,90,,co
2023-05-31,cowichan,cowichan,rst,rst,,90,,co
2023-05-31,cowichan,cowichan,rst,rst,,91,,co
2023-05-31,cowichan,cowichan,rst,rst,,93,,co
2023-05-31,cowichan,cowichan,rst,rst,,93,,co
2023-05-31,cowichan,cowichan,rst,rst,,93,,co
2023-05-31,cowichan,cowichan,rst,rst,,94,,co
2023-05-31,cowichan,cowichan,rst,rst,,94,,co
2023-05-31,cowichan,cowichan,rst,rst,,94,,co
2023-05-31,cowichan,cowichan,rst,rst,,95,,co
2023-05-31,cowichan,cowichan,rst,rst,,95,,co
2023-05-31,cowichan,cowichan,rst,rst,,95,,co
2023-05-31,cowichan,cowichan,rst,rst,,96,,co
2023-05-31,cowichan,cowichan,rst,rst,,96,,co
2023-05-31,cowichan,cowichan,rst,rst,,96,,co
2023-05-31,cowichan,cowichan,rst,rst,,97,,co
2023-05-31,cowichan,cowichan,rst,rst,,97,,co
2023-05-31,cowichan,cowichan,rst,rst,,98,,co
2023-05-31,cowichan,cowichan,rst,rst,,98,,co
2023-05-31,cowichan,cowichan,rst,rst,,98,,co
2023-05-31,cowichan,cowichan,rst,rst,,99,,co
2023-05-31,cowichan,cowichan,rst,rst,,99,,co
2023-05-31,cowichan,cowichan,rst,rst,,100,,co
2023-05-31,cowichan,cowichan,rst,rst,,100,,co
2023-05-31,cowichan,cowichan,rst,rst,,100,,co
2023-05-31,cowichan,cowichan,rst,rst,,101,,co
2023-05-31,cowichan,cowichan,rst,rst,,102,,co
2023-05-31,cowichan,cowichan,rst,rst,,102,,co
2023-05-31,cowichan,cowichan,rst,rst,,103,,co
2023-05-31,cowichan,cowichan,rst,rst,,104,,co
2023-05-31,cowichan,cowichan,rst,rst,,104,,co
2023-05-31,cowichan,cowichan,rst,rst,,104,,co
2023-05-31,cowichan,cowichan,rst,rst,,105,,co
2023-05-31,cowichan,cowichan,rst,rst,,108,,co
2023-05-31,cowichan,cowichan,rst,rst,,109,,co
2023-05-31,cowichan,cowichan,rst,rst,,110,,co
2023-05-31,cowichan,cowichan,rst,rst,,121,,co
2023-05-31,cowichan,cowichan,rst,rst,,153,,stl
2023-05-31,cowichan,cowichan,rst,rst,,164,,stl
2023-05-31,cowichan,cowichan,rst,rst,,167,,stl
2023-05-31,cowichan,cowichan,rst,rst,,183,,stl
2023-05-31,cowichan,cowichan,rst,rst,,60,,ck
2023-05-31,cowichan,cowichan,rst,rst,,60,,ck
2023-05-31,cowichan,cowichan,rst,rst,,60,,ck
2023-05-31,cowichan,cowichan,rst,rst,,61,,ck
2023-05-31,cowichan,cowichan,rst,rst,,61,,ck
2023-05-31,cowichan,cowichan,rst,rst,,61,,ck
2023-05-31,cowichan,cowichan,rst,rst,,61,,ck
2023-05-31,cowichan,cowichan,rst,rst,,62,,ck
2023-05-31,cowichan,cowichan,rst,rst,,62,,ck
2023-05-31,cowichan,cowichan,rst,rst,,62,,ck
2023-05-31,cowichan,cowichan,rst,rst,,62,,ck
2023-05-31,cowichan,cowichan,rst,rst,,63,,ck
2023-05-31,cowichan,cowichan,rst,rst,,64,,ck
2023-05-31,cowichan,cowichan,rst,rst,,64,,ck
2023-05-31,cowichan,cowichan,rst,rst,,64,,ck
2023-05-31,cowichan,cowichan,rst,rst,,64,,ck
2023-05-31,cowichan,cowichan,rst,rst,,65,,ck
2023-05-31,cowichan,cowichan,rst,rst,,65,,ck
2023-05-31,cowichan,cowichan,rst,rst,,65,,ck
2023-05-31,cowichan,cowichan,rst,rst,,65,,ck
2023-05-31,cowichan,cowichan,rst,rst,,65,,ck
2023-05-31,cowichan,cowichan,rst,rst,,65,,ck
2023-05-31,cowichan,cowichan,rst,rst,,65,,ck
2023-05-31,cowichan,cowichan,rst,rst,,66,,ck
2023-05-31,cowichan,cowichan,rst,rst,,66,,ck
2023-05-31,cowichan,cowichan,rst,rst,,66,,ck
2023-05-31,cowichan,cowichan,rst,rst,,66,,ck
2023-05-31,cowichan,cowichan,rst,rst,,67,,ck
2023-05-31,cowichan,cowichan,rst,rst,,67,,ck
2023-05-31,cowichan,cowichan,rst,rst,,67,,ck
2023-05-31,cowichan,cowichan,rst,rst,,67,,ck
2023-05-31,cowichan,cowichan,rst,rst,,68,,ck
2023-05-31,cowichan,cowichan,rst,rst,,68,,ck
2023-05-31,cowichan,cowichan,rst,rst,,68,,ck
2023-05-31,cowichan,cowichan,rst,rst,,69,,ck
2023-05-31,cowichan,cowichan,rst,rst,,69,,ck
2023-05-31,cowichan,cowichan,rst,rst,,69,,ck
2023-05-31,cowichan,cowichan,rst,rst,,69,,ck
2023-05-31,cowichan,cowichan,rst,rst,,70,,ck
2023-05-31,cowichan,cowichan,rst,rst,,70,,ck
2023-05-31,cowichan,cowichan,rst,rst,,70,,ck
2023-05-31,cowichan,cowichan,rst,rst,,70,,ck
2023-05-31,cowichan,cowichan,rst,rst,,70,,ck
2023-05-31,cowichan,cowichan,rst,rst,,70,,ck
2023-05-31,cowichan,cowichan,rst,rst,,70,,ck
2023-05-31,cowichan,cowichan,rst,rst,,71,,ck
2023-05-31,cowichan,cowichan,rst,rst,,71,,ck
2023-05-31,cowichan,cowichan,rst,rst,,71,,ck
2023-05-31,cowichan,cowichan,rst,rst,,72,,ck
2023-05-31,cowichan,cowichan,rst,rst,,72,,ck
2023-05-31,cowichan,cowichan,rst,rst,,72,,ck
2023-05-31,cowichan,cowichan,rst,rst,,72,,ck
2023-05-31,cowichan,cowichan,rst,rst,,72,,ck
2023-05-31,cowichan,cowichan,rst,rst,,72,,ck
2023-05-31,cowichan,cowichan,rst,rst,,72,,ck
2023-05-31,cowichan,cowichan,rst,rst,,72,,ck
2023-05-31,cowichan,cowichan,rst,rst,,74,,ck
2023-05-31,cowichan,cowichan,rst,rst,,74,,ck
2023-05-31,cowichan,cowichan,rst,rst,,74,,ck
2023-05-31,cowichan,cowichan,rst,rst,,74,,ck
2023-05-31,cowichan,cowichan,rst,rst,,74,,ck
2023-05-31,cowichan,cowichan,rst,rst,,75,,ck
2023-05-31,cowichan,cowichan,rst,rst,,75,,ck
2023-05-31,cowichan,cowichan,rst,rst,,75,,ck
2023-05-31,cowichan,cowichan,rst,rst,,75,,ck
2023-05-31,cowichan,cowichan,rst,rst,,75,,ck
2023-05-31,cowichan,cowichan,rst,rst,,75,,ck
2023-05-31,cowichan,cowichan,rst,rst,,75,,ck
2023-05-31,cowichan,cowichan,rst,rst,,75,,ck
2023-05-31,cowichan,cowichan,rst,rst,,75,,ck
2023-05-31,cowichan,cowichan,rst,rst,,75,,ck
2023-05-31,cowichan,cowichan,rst,rst,,76,,ck
2023-05-31,cowichan,cowichan,rst,rst,,76,,ck
2023-05-31,cowichan,cowichan,rst,rst,,77,,ck
2023-05-31,cowichan,cowichan,rst,rst,,77,,ck
2023-05-31,cowichan,cowichan,rst,rst,,77,,ck
2023-05-31,cowichan,cowichan,rst,rst,,78,,ck
2023-05-31,cowichan,cowichan,rst,rst,,78,,ck
2023-05-31,cowichan,cowichan,rst,rst,,78,,ck
2023-05-31,cowichan,cowichan,rst,rst,,78,,ck
2023-05-31,cowichan,cowichan,rst,rst,,78,,ck
2023-05-31,cowichan,cowichan,rst,rst,,80,,ck
2023-05-31,cowichan,cowichan,rst,rst,,80,,ck
2023-05-31,cowichan,cowichan,rst,rst,,81,,ck
2023-05-31,cowichan,cowichan,rst,rst,,81,,ck
2023-05-31,cowichan,cowichan,rst,rst,,81,,ck
2023-05-31,cowichan,cowichan,rst,rst,,89,,ck
2023-05-31,cowichan,cowichan,rst,rst,,78,,co
2023-05-31,cowichan,cowichan,rst,rst,,82,,co
2023-05-31,cowichan,cowichan,rst,rst,,89,,co
2023-05-31,cowichan,cowichan,rst,rst,,90,,co
2023-05-31,cowichan,cowichan,rst,rst,,91,,co
2023-05-31,cowichan,cowichan,rst,rst,,94,,co
2023-05-31,cowichan,cowichan,rst,rst,,95,,co
2023-05-31,cowichan,cowichan,rst,rst,,95,,co
2023-05-31,cowichan,cowichan,rst,rst,,96,,co
2023-05-31,cowichan,cowichan,rst,rst,,96,,co
2023-05-31,cowichan,cowichan,rst,rst,,101,,co
2023-05-31,cowichan,cowichan,rst,rst,,102,,co
